timestamp,temperature,humidity,last_seen
2025-07-20 16:56:52,,,2025-07-08 09:39:44
2025-07-20 17:01:00,,,2025-07-08 09:39:44
2025-07-20 17:02:02,,,2025-07-08 09:39:44
2025-07-20 17:03:01,,,2025-07-08 09:39:44
2025-07-20 17:03:52,,,2025-07-08 09:39:44
2025-07-20 17:04:56,,,2025-07-08 09:39:44
2025-07-20 17:06:05,,,2025-07-08 09:39:44
2025-07-20 17:07:04,,,2025-07-08 09:39:44
2025-07-20 17:08:09,,,2025-07-08 09:39:44
2025-07-20 17:09:09,,,2025-07-08 09:39:44
2025-07-20 17:10:06,,,2025-07-08 09:39:44
2025-07-20 17:11:09,,,2025-07-08 09:39:44
2025-07-20 17:12:55,,,2025-07-08 09:39:44
2025-07-20 17:12:55,,,2025-07-08 09:39:44
2025-07-20 17:56:46,,,2025-07-08 09:39:44
2025-07-20 18:57:47,,,2025-07-08 09:39:44
2025-07-20 19:59:11,,,2025-07-08 09:39:44
2025-07-20 21:28:39,,,2025-07-08 09:39:44
2025-07-20 23:29:01,,,2025-07-08 09:39:44,external_B倉庫湿度管理室前方
2025-07-20 23:59:30,,,2025-07-08 09:39:44,external_B倉庫湿度管理室前方
2025-07-21 01:33:27,,,2025-07-08 09:39:44,external_loc02,[未登録:external_loc02]
2025-07-21 01:33:27,,,2025-07-08 09:39:44,external_loc02,[未登録:external_loc02]
2025-07-21 09:56:10,,,2025-07-08 09:39:44,external_loc02,[未登録:external_loc02]
2025-07-21 17:37:32,,,2025-07-08 09:39:44,external_loc02
2025-07-22 11:57:53,,,2025-07-08 09:39:44,external_loc02
2025-07-22 14:58:45,,,2025-07-08 09:39:44,external_loc02
2025-07-22 17:59:20,,,2025-07-08 09:39:44,external_loc02
2025-07-22 20:59:34,,,2025-07-08 09:39:44,external_loc02
2025-07-22 23:59:49,,,2025-07-08 09:39:44,external_loc02
2025-07-23 03:00:04,,,2025-07-08 09:39:44,external_loc02
2025-07-23 06:00:18,,,2025-07-08 09:39:44,external_loc02
2025-07-23 08:55:33,27.6,85.8,2025-07-23 08:48:48,external_loc02
2025-07-23 11:56:09,28.2,84.8,2025-07-23 11:48:25,external_loc02
2025-07-23 15:00:00,29.2,78.8,2025-07-23 14:48:28,external_loc02
2025-07-23 17:55:18,28.8,83.2,2025-07-23 17:48:25,external_loc02
