timestamp,temperature,humidity,last_seen
2025-07-20 16:56:52,23.8,61.7,2025-07-20 16:56:11
2025-07-20 17:01:00,23.8,61.7,2025-07-20 17:00:11
2025-07-20 17:02:02,23.8,61.7,2025-07-20 17:01:10
2025-07-20 17:03:01,23.8,61.7,2025-07-20 17:02:11
2025-07-20 17:03:52,23.8,61.8,2025-07-20 17:03:10
2025-07-20 17:04:56,23.8,61.8,2025-07-20 17:04:11
2025-07-20 17:06:05,23.8,61.7,2025-07-20 17:05:13
2025-07-20 17:07:04,23.8,61.7,2025-07-20 17:06:12
2025-07-20 17:08:09,23.8,61.6,2025-07-20 17:07:19
2025-07-20 17:09:09,23.8,61.6,2025-07-20 17:08:10
2025-07-20 17:10:06,23.8,61.7,2025-07-20 17:09:11
2025-07-20 17:11:09,23.8,61.6,2025-07-20 17:10:13
2025-07-20 17:12:55,23.8,61.6,2025-07-20 17:11:10
2025-07-20 17:12:55,23.8,61.6,2025-07-20 17:11:10
2025-07-20 17:56:46,23.5,62.0,2025-07-20 17:56:10
2025-07-20 18:57:47,23.1,62.4,2025-07-20 18:57:10
2025-07-20 19:59:11,22.8,62.4,2025-07-20 19:58:11
2025-07-20 21:28:39,22.5,62.6,2025-07-20 21:28:11
2025-07-20 23:29:01,22.3,62.4,2025-07-20 23:28:11,
2025-07-20 23:59:30,22.2,62.5,2025-07-20 23:59:11,
2025-07-21 01:33:27,22.0,62.4,2025-07-21 01:33:12,,未割当
2025-07-21 01:33:27,22.0,62.4,2025-07-21 01:33:12,,未割当
2025-07-21 09:56:10,23.5,64.7,2025-07-21 09:55:12,,未割当
2025-07-21 17:37:32,24.4,68.6,2025-07-21 17:37:13,
2025-07-22 11:57:53,24.5,65.8,2025-07-22 11:57:13,loc08
2025-07-22 14:58:45,25.3,68.9,2025-07-22 14:58:13,loc08
2025-07-22 17:59:20,24.5,67.5,2025-07-22 17:59:13,loc08
2025-07-22 20:59:34,23.6,62.5,2025-07-22 20:59:12,loc08
2025-07-22 23:59:49,22.9,61.0,2025-07-22 23:59:15,loc08
2025-07-23 03:00:04,22.5,60.8,2025-07-23 02:59:13,loc08
2025-07-23 06:00:18,22.5,61.7,2025-07-23 06:00:12,loc08
2025-07-23 08:55:33,23.1,60.7,2025-07-23 08:55:15,loc08
2025-07-23 11:56:09,24.1,64.8,2025-07-23 11:55:13,loc08
2025-07-23 15:00:00,25.1,70.6,2025-07-23 14:59:12,loc08
2025-07-23 17:55:18,24.4,67.1,2025-07-23 17:55:12,loc08
